sample_name,2210018M11Rik,2310033P09Rik,4933431E20Rik,8030462N17Rik,Aasdh,Abhd17a,Acta1,Acta2,Akap9,Aldoc,Ankrd12,Anks1b,Apod,Apoe,Aqp4,Atp1a2,Bms1,C1qa,C1qb,C1qc,Calb2,Cald1,Car2,Cav1,Ccdc82,Cd300a,Cd74,Cdk12,Cldn10,Cldn5,Cnp,Coch,Cope,Crh,Crhbp,Crip1,Csf1r,Ctdspl2,Ctgf,Ctss,Cxcl10,Cxcl14,Cyr61,Dcn,Dirc2,Dkk3,Dnajc13,Dnajc28,E130012A19Rik,Egr3,Eif4h,Elavl1,Eltd1,Epha7,Esam,Exosc2,F3,Fam53c,Fcer1g,Fcgr3,Fign,Filip1l,Foxa1,Fxr2,Gja1,Gjb6,Gm18326,Gm2869,Gm32900,Gm3953,Gm5055,Gm5453,Gm5576,Gm5580,Gm561,Gm5865,Gm8019,Gm8129,Gm8994,Gpr37l1,Gsk3a,Gstm1,H2-K1,Hexb,Hist1h3b,Hn1,Htr3a,Htra1,Id3,Ifitm3,Igfbp2,Igfbp7,Igk,Ing4,Ino80,Ip6k1,Itm2a,Kdm5d,LOC105244931,LOC105245046,LOC105245097,LOC105245604,LOC105246107,LOC105246828,LOC105247154,Lars2,Ly6a,Ly6c1,Lyz2,Mag,Mal,Mbp,Mfge8,Mgp,Mir6240,Mobp,Mog,Mt1,Mt2,Myh11,Myl9,ND5,Ncr1,Nebl,Nlgn1,Notch4,Ntsr2,P2ry12,P2ry14,Pa2g4,Pde6a,Pdyn,Pf4,Pip5k1c,Pla2g7,Plp1,Pltp,Ppap2b,Ppp1r3c,Ppp4r4,Prdx6,Prr5,Ptgds,Pts,Qrfpr,Rapgefl1,Rasgrp1,Rbm10,Rhbdd2,Rhobtb2,Rnf2,Rnr1,Rplp1,Rps3a3,S100a1,S1pr1,Selplg,Sepp1,Slc1a3,Slc25a19,Slc2a1,Slc7a11,Slc7a4,Slc9a3r1,Slco1a4,Slco1c1,Snhg8,Snrnp200,Sod3,Sparc,Spp1,Srsf9,Tac1,Tac2,Taf13,Tagln,Tardbp,Tex35,Th,Thbs1,Tm4sf1,Tmem209,Tnrc6b,Tpm2,Tram1,Trf,Tyrobp,Vat1,Vim,Vtn,Wee1,Ythdc2,Zc3h12c,Zfp236,Zfp346,Zfp36,Zfp365,Zfp771,Zkscan1,Zmym1
F1S4_160108_003_G01,4.3915396,4.3229575,4.0373273,1.6644311,0.0,5.098288,0.0,0.0,4.3646684,0.0,4.4802794,5.731013,0.0,0.4287475,0.0,3.1563194,3.5474887,0.0,0.0,0.0,0.4287475,0.0,0.0,0.0,1.7609565,0.0,0.0,2.2005522,0.0,0.0,0.9578165,0.0,5.1112804,0.4287475,0.0,0.0,0.0,1.7609565,0.0,0.0,0.0,0.4287475,0.0,0.0,0.0,3.2845137,1.3020066,0.0,0.72787064,3.4672763,5.6171007,4.226133,0.0,0.0,1.3020066,1.4379376,0.0,3.74291,0.0,0.0,0.0,0.0,0.0,3.1563194,0.0,0.0,0.0,0.0,0.0,0.0,0.72787064,0.0,0.0,0.0,2.3126016,1.6644311,0.0,2.8976047,0.0,0.0,3.8043785,2.5048726,0.0,0.0,0.0,4.980451,0.0,0.0,0.0,0.0,0.0,0.0,0.9578165,4.226133,0.4287475,4.308658,0.0,0.0,0.0,3.2224693,0.0,0.0,4.9543657,0.0,0.0,6.7695465,0.0,0.0,0.0,0.0,0.0,4.6371403,0.0,0.0,0.72787064,3.1332598,0.0,3.3800645,0.0,0.0,0.0,6.9527006,0.0,2.8976047,3.74291,0.0,0.0,0.0,0.0,3.8845422,0.4287475,4.883988,0.0,4.7404933,0.0,0.0,0.0,0.0,0.0,3.8162313,4.605537,0.0,0.0,4.0467286,4.6525755,3.0607083,5.768504,1.5575831,3.4332988,3.483842,4.074414,7.3099585,5.472912,1.1446474,0.0,0.4287475,0.0,0.0,0.0,3.0353055,3.7802424,0.4287475,3.7679524,0.0,0.0,0.0,3.0607083,2.5048726,0.0,0.0,0.0,3.7301493,0.0,0.0,3.1332598,0.0,3.839524,0.0,0.0,0.0,0.0,0.0,3.0607083,0.0,2.9267037,0.0,0.0,0.0,0.0,0.0,1.8489796,0.0,0.4287475,3.895487,3.3800645,0.0,5.5528045,0.0,3.4672763,3.3238363
F1S4_160108_010_G01,3.8260775,3.0713506,1.556076,2.3812099,2.7404022,5.0331306,2.827064,0.38357598,4.7041135,0.0,5.456577,5.940595,0.0,0.0,0.0,0.0,1.3363523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8886254,0.0,2.2908099,1.556076,0.0,0.0,0.0,4.5185165,5.4724145,0.0,0.0,0.0,0.0,1.815273,0.0,0.0,0.0,0.0,0.0,0.0,4.1459966,0.0,2.3370311,0.0,3.959432,5.6696367,5.553493,2.9566483,0.0,0.0,0.0,4.427855,0.0,3.2851791,0.0,0.0,0.0,0.0,0.0,3.9323149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38357598,2.7990031,0.87653863,0.0,1.9569631,0.0,0.0,3.5853014,0.0,0.0,0.38357598,0.0,6.037789,0.0,0.0,0.0,0.0,3.5590322,0.0,0.66013116,4.4499383,3.9944806,2.464111,3.0041192,0.0,0.0,2.5406628,0.0,0.0,3.2675228,0.0,0.0,5.324509,0.0,0.0,0.0,0.0,0.0,5.2113094,0.0,0.0,0.0,0.0,0.0,1.815273,0.0,0.0,0.0,6.1495852,0.0,3.8757703,3.4464574,0.0,0.0,0.0,0.0,1.4522369,0.0,0.0,0.0,5.023946,0.0,0.0,0.0,0.0,0.0,3.9771097,3.385031,0.0,0.0,4.7415185,5.958874,2.0810459,3.6721628,3.5981817,4.422257,0.0,4.992707,5.8731947,5.208756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.100582,0.0,0.0,0.0,0.0,0.0,4.108296,4.2445717,0.0,0.0,0.0,4.4389577,0.0,0.0,5.2214584,0.0,4.217385,0.0,0.0,0.0,0.0,0.0,2.0810459,0.0,3.9944806,0.0,0.0,0.0,0.0,0.0,4.210471,2.464111,4.2512546,2.7097614,0.0,0.0,5.2683067,3.8757703,2.6455112,3.9231102
F1S4_160108_001_F01,4.4681034,4.355082,3.7595906,0.0,0.0,4.9065976,0.0,0.0,3.7038016,0.38246828,4.20008,5.893127,0.0,0.65845054,0.0,0.0,4.33086,0.0,0.0,0.0,0.0,0.38246828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020488,0.0,0.0,0.0,0.0,0.65845054,0.0,0.0,0.0,0.0,0.0,0.0,4.2478228,3.39738,0.0,0.0,0.0,7.205621,4.8012934,4.429982,0.0,0.0,0.0,0.65845054,0.0,4.4519434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38246828,0.0,0.0,2.7371461,1.0520773,0.0,2.4999235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1461115,0.0,0.0,0.0,0.0,0.0,0.0,1.8123596,4.6964207,0.0,3.7038016,0.38246828,0.0,0.0,2.0779998,0.0,0.0,3.316228,0.0,0.0,5.466982,0.0,0.38246828,0.0,0.38246828,0.38246828,4.164526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6266985,0.0,1.4495716,3.2818284,0.0,0.0,0.0,0.0,3.4280825,0.0,0.0,0.0,3.7703846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38246828,4.8607583,0.0,3.190267,4.995576,0.0,4.3728714,0.0,3.1310155,5.6131883,5.8403544,0.0,0.38246828,0.0,0.0,0.0,0.0,0.0,5.7803345,0.0,0.0,0.0,0.0,0.0,3.8428452,3.9996367,0.0,0.0,0.0,5.020488,0.38246828,0.65845054,3.781063,0.0,3.5947962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8571434,2.0779998,5.640029,0.8745079,0.0,0.0,4.9796844,1.5533303,0.0,0.0
F1S4_160108_005_A01,3.8182297,2.775194,3.0375981,3.334884,0.4710465,5.365934,4.954352,0.0,4.5136075,0.0,5.575682,5.980644,0.4710465,0.0,2.9470716,3.008324,3.1468112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7356086,3.093695,0.0,0.0,0.0,5.409938,0.0,0.0,0.0,0.0,3.008324,0.0,0.0,0.0,0.0,0.0,0.0,4.2849464,4.093738,3.6297088,0.0,4.379758,6.007646,6.0804143,4.0527744,0.0,0.4710465,0.0,1.3883791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9423628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4710465,0.0,0.0,3.6297088,1.2257376,0.0,2.470643,0.0,0.0,3.3560884,2.8475268,0.0,0.0,0.0,5.795784,0.0,0.0,0.0,0.0,0.0,0.0,1.6509035,4.3334756,0.0,4.20743,0.0,3.2452626,0.0,2.2431931,0.0,0.0,3.8822212,0.4710465,0.0,5.4153047,0.0,0.0,0.0,0.0,0.0,5.482572,0.0,3.0375981,0.0,3.291077,0.0,2.1065743,0.0,0.0,0.0,6.5941744,0.0,0.0,4.688581,0.0,0.0,0.0,0.0,3.965442,0.4710465,0.0,0.0,4.649064,0.0,0.0,0.0,0.0,0.0,0.0,3.7498615,1.9482923,0.4710465,4.113607,0.0,3.2215436,5.8765774,1.8586429,4.4453974,1.7601581,4.7785115,6.2737617,5.0358095,0.0,0.0,0.0,0.0,0.0,0.0,1.5282315,4.7785115,0.4710465,1.2257376,0.0,0.0,0.0,3.9423628,3.1206057,0.0,0.0,0.0,3.2684321,0.0,0.0,4.3645673,0.0,4.3334756,0.0,0.0,0.0,0.0,4.1037216,2.6972182,0.0,4.394721,0.0,0.0,0.0,0.0,0.0,0.4710465,3.093695,0.0,1.3883791,0.0,0.0,5.1743827,4.2426257,3.197248,3.2215436
F1S4_160108_002_E01,4.3438706,3.7618117,3.4749494,0.0,0.0,4.0643544,4.668266,0.63878435,4.4844627,0.0,5.949881,5.7320356,0.0,0.0,0.0,4.0643544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9676895,0.0,0.0,1.3036001,0.0,5.3223867,0.0,0.0,0.0,0.0,4.0009604,0.0,0.0,0.0,0.0,0.0,0.0,3.8222919,2.3828688,0.0,1.0254514,2.0984368,5.7634115,5.1305213,2.46216,0.63878435,3.446872,0.0,1.3036001,0.0,3.4179835,0.0,0.0,0.0,0.0,0.0,3.1507864,0.0,0.0,0.0,0.0,0.0,0.0,0.63878435,0.63878435,0.0,0.0,2.8387966,0.0,0.0,2.0984368,0.0,0.0,3.2245705,0.0,0.0,0.0,0.0,4.88616,0.0,0.0,0.0,0.0,0.0,0.0,1.8508238,4.8587832,0.0,4.0488787,0.0,0.0,0.0,3.1117468,0.0,0.0,4.0795946,0.0,0.0,6.0787063,0.0,0.0,0.0,0.0,0.0,4.6598353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0444174,0.0,4.332191,4.0795946,0.0,0.0,0.0,0.0,3.8793216,0.0,0.0,0.0,5.8207073,0.0,0.0,0.0,0.0,0.0,3.1117468,4.1938114,0.0,0.0,4.29631,0.0,3.2245705,5.059304,3.579982,4.709384,4.2334895,5.1719527,7.6349325,5.6347294,0.63878435,0.0,0.0,0.0,0.0,0.0,1.6994402,0.0,1.0254514,1.3036001,0.0,0.0,0.0,0.63878435,3.4749494,0.0,0.0,0.0,3.8222919,0.0,0.0,3.3575757,0.0,4.4844627,0.0,0.0,0.0,0.0,0.0,2.7282991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5336766,0.0,2.3828688,0.0,0.0,5.4220057,1.6994402,4.109395,1.3036001
F1S4_160108_011_B01,0.43534565,3.5183825,3.5810664,2.217295,2.4773736,4.2128778,0.0,0.0,2.4304898,0.0,4.7497416,5.502819,0.0,0.0,0.0,4.2905364,3.4163108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43534565,0.0,0.0,3.9565513,0.0,0.0,0.43534565,2.972817,5.126744,0.43534565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0908096,3.1034374,0.0,3.218951,5.9433546,4.9578233,4.8485503,0.0,0.0,0.0,4.2128778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2823524,0.0,0.0,0.0,0.0,0.0,0.0,0.7376397,0.0,0.43534565,0.7376397,2.5221574,1.5724586,0.0,2.8853822,0.0,0.0,4.6241584,0.0,0.0,0.0,0.0,5.59614,0.0,0.0,0.0,0.0,0.0,3.56576,1.1575063,4.3272157,0.96944904,5.2878857,4.429811,0.43534565,0.0,2.822534,0.0,0.0,3.5344257,0.0,0.0,5.4361787,0.0,0.0,0.0,0.0,0.0,4.6505685,0.0,0.0,0.0,0.43534565,0.0,0.0,0.0,0.0,0.0,6.420221,0.0,2.0908096,2.5650215,0.0,0.0,0.0,0.0,2.217295,0.0,0.0,0.0,3.7738817,0.0,0.0,0.0,0.0,0.0,3.869382,0.0,0.0,0.0,0.0,4.8697076,2.3295631,5.3774586,3.7485104,4.1716633,0.0,0.43534565,6.4830465,5.0769544,0.43534565,0.0,0.0,0.0,0.0,0.0,0.0,4.942369,0.0,0.0,0.0,0.0,0.0,4.297981,5.177254,0.0,0.0,0.0,1.1575063,0.0,0.0,3.891897,0.0,5.511672,0.0,0.0,0.0,0.0,0.0,2.4304898,0.0,2.822534,0.0,0.0,0.0,0.0,0.0,0.0,2.1560507,3.846348,3.4686484,4.0745277,0.0,3.0003417,3.5183825,3.610994,0.0
F1S4_160108_008_B01,4.7941194,2.5880325,3.8768437,4.2054496,3.6352336,4.8564625,3.361934,0.0,4.9971805,0.0,5.4530654,6.200799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2428713,0.0,0.0,0.4992932,0.0,5.837467,0.0,0.0,0.0,0.0,2.171414,0.0,0.0,0.0,0.0,0.0,0.0,3.732802,3.807414,0.0,0.0,2.7659287,5.841237,5.1243777,4.637772,0.0,0.0,0.0,4.297643,0.0,3.3159957,0.0,0.0,0.0,0.0,0.0,3.267845,0.0,0.0,0.0,0.0,0.0,0.0,0.4992932,0.0,0.0,0.4992932,0.0,1.278215,0.0,2.2426474,0.0,0.0,2.6355603,0.0,0.0,0.0,0.0,5.393055,0.0,0.0,0.0,0.0,0.0,0.0,1.44404,4.340737,0.0,4.78334,0.0,0.0,0.0,2.4856112,0.0,0.0,3.8768437,0.0,0.0,5.520107,0.0,0.0,0.0,0.0,0.0,3.5826309,0.0,0.0,0.0,0.0,0.0,2.881245,0.0,0.0,0.0,6.2267222,0.0,2.881245,4.727629,0.0,0.0,0.0,0.0,4.1859455,0.0,4.2617793,0.0,4.390112,0.0,0.0,0.0,0.0,0.0,0.0,3.468317,0.0,0.0,0.0,2.171414,3.1909714,5.4858065,2.7243328,4.3657293,2.9513402,4.7044454,6.764041,5.0930696,0.4992932,0.0,0.0,0.0,0.0,0.0,4.12504,4.2245812,0.0,1.0793171,0.0,0.0,0.0,3.6521707,3.217258,0.0,0.0,0.0,1.7107111,0.0,0.0,4.1859455,1.44404,5.4018517,0.0,0.0,0.0,0.0,0.0,3.4271119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3491373,3.5826309,1.8213912,2.3714902,0.0,0.0,4.686698,4.103885,4.4598837,3.1639748
F1S4_160108_013_B01,4.614973,3.87228,2.7538958,2.4666328,0.0,5.3080225,3.9507205,0.0,4.7593412,2.9255474,4.7923965,6.0438805,0.0,0.0,0.0,2.7538958,0.68322116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4666328,0.0,0.0,3.6941118,0.0,0.0,0.0,0.0,5.242843,0.0,0.0,0.0,0.0,2.2846467,3.2389197,0.0,0.0,0.0,0.0,0.0,3.851669,0.0,0.0,0.0,3.2389197,5.067769,5.7608542,4.725156,0.0,0.0,0.0,3.19973,0.0,4.1547456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68322116,0.0,0.0,0.0,0.0,4.1547456,0.68322116,0.0,2.5465467,0.0,0.0,3.2389197,2.0620058,0.0,0.0,0.0,6.0736637,0.0,0.0,0.0,0.0,3.741717,0.0,1.3713682,3.9694057,3.4146855,4.9001765,2.871539,1.7751609,0.0,1.5935086,0.0,0.0,3.2766314,0.0,0.0,5.061578,0.0,0.0,0.0,0.0,0.0,3.6694314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5785847,0.0,2.871539,4.1547456,0.0,0.0,0.0,0.0,3.348039,0.0,0.0,0.0,3.9316797,0.0,0.0,0.0,0.0,0.0,0.0,4.43463,0.0,0.0,4.6436777,1.9288332,3.02553,4.7076144,3.348039,4.311047,3.5915108,4.5953684,6.3292227,4.9001765,0.0,0.68322116,0.0,0.0,0.0,0.0,0.0,4.2978053,0.68322116,4.0057597,0.0,0.0,0.0,2.7538958,3.0720065,0.0,0.0,0.0,3.7181978,0.0,1.0853555,4.7677083,0.0,4.840017,0.0,0.0,0.0,0.0,0.0,3.764696,0.0,1.7751609,0.0,0.0,0.0,0.0,0.0,0.0,3.6941118,2.2846467,2.4666328,0.0,0.0,5.017132,3.987748,5.405087,3.1164184
F1S4_160108_006_H01,3.0768588,3.9498894,0.7232077,2.304462,0.0,4.7727523,0.0,0.0,4.8870974,0.0,5.1798835,5.7426276,0.0,0.0,0.0,0.0,4.6982594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1476681,0.0,0.0,3.0006506,0.0,5.0694957,0.0,0.0,0.0,0.0,4.31404,0.0,0.0,0.0,0.0,0.0,0.0,3.1010232,0.42560554,0.0,0.0,3.9081666,4.6836524,5.8821197,5.042456,0.0,4.3957825,0.42560554,3.1922338,3.3713357,3.9081666,0.0,0.0,0.0,0.0,0.0,4.3759646,0.0,0.0,0.42560554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8282309,1.9221568,0.0,2.35606,0.0,0.0,3.7084067,4.2852373,0.0,3.6411636,0.0,5.792399,0.0,0.0,0.0,0.0,3.1476681,0.0,0.42560554,3.6411636,0.42560554,5.021686,0.0,0.0,0.0,2.7294173,0.0,0.0,3.8306813,0.0,0.0,5.7150345,0.0,0.0,0.0,0.0,0.0,3.6411636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438421,0.0,4.009381,5.1976414,0.0,3.0520957,0.0,0.0,4.2093773,0.0,0.7232077,0.0,3.5231805,4.3281364,0.0,0.0,0.0,0.0,4.2630777,4.3557463,0.0,0.0,3.0520957,0.0,0.0,4.2093773,3.771412,4.952914,3.0267038,4.2327456,5.8566456,5.108731,0.0,0.0,0.0,0.42560554,0.0,0.0,4.4529824,4.569471,0.0,4.4893756,0.0,0.0,0.0,2.58036,3.3151255,0.0,0.0,0.0,4.574954,0.0,0.0,2.5393453,0.0,4.837884,0.0,0.0,0.0,0.0,4.0745897,1.6571105,0.0,4.993304,0.0,0.0,0.0,0.0,0.0,4.558414,4.507087,2.1925194,2.8591118,3.8191051,0.0,5.6666713,2.131469,2.58036,4.144253
F1S4_160108_006_B01,4.573331,4.789437,1.8551217,0.469481,0.0,5.103347,0.0,0.0,4.3756375,0.0,4.405342,5.68355,0.0,0.0,0.0,4.469117,4.5917172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469481,0.0,0.0,0.0,3.8402362,5.639808,0.0,0.0,0.0,0.0,4.662058,0.0,0.0,0.0,0.0,0.0,0.0,3.9613483,4.650673,0.469481,0.0,3.5424998,6.4100976,5.2200494,0.469481,0.0,0.0,0.0,1.6475326,0.0,4.264118,0.0,0.0,0.0,0.0,0.0,3.7315354,0.0,0.0,0.0,0.0,0.0,0.0,0.469481,0.0,0.469481,0.0,2.9110322,0.7876971,0.0,2.10291,0.0,0.0,3.68752,3.657062,0.0,0.0,0.0,6.24549,0.0,0.469481,0.0,0.0,3.5424998,0.0,1.6475326,0.469481,0.0,5.06626,0.0,0.0,0.0,2.4668236,0.0,0.0,3.5765924,0.0,0.0,5.6334004,0.0,0.0,0.0,0.0,0.0,4.727774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.725458,0.0,4.774374,3.68752,0.0,0.469481,0.0,0.0,2.0269375,0.0,0.0,0.0,5.121387,0.0,0.0,0.0,0.0,0.0,0.0,3.657062,0.0,0.0,4.337221,3.0897117,0.0,5.347623,4.2808313,4.1760864,0.0,1.2227914,5.865644,5.0119133,0.0,0.0,0.0,0.0,0.0,0.469481,3.3091996,4.7009153,0.469481,0.469481,0.0,0.0,0.0,4.1760864,4.3293576,0.0,0.0,0.0,3.9026246,0.0,0.0,4.5160522,0.0,3.8272774,0.0,0.0,0.0,0.0,0.0,4.5290675,0.0,1.7567041,0.0,0.0,0.0,0.0,0.0,0.0,2.0269375,4.8237257,3.5596914,0.0,0.0,5.709699,3.0336256,3.1166174,1.8551217
F1S4_160108_004_F01,4.543243,4.2066293,0.0,1.7616386,0.0,4.9859867,3.8085847,0.0,4.196315,0.0,4.4017777,5.6223593,0.0,0.0,0.0,4.711478,2.6453378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9754798,0.0,0.0,4.367425,0.0,0.0,0.0,0.0,4.711478,0.0,0.0,0.0,0.0,3.0100236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1858926,0.0,3.351801,4.3408637,6.231828,5.5868635,5.9028845,0.0,4.027282,0.0,3.729117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8085847,0.0,0.0,0.52404946,0.0,0.0,0.0,0.86613595,0.0,0.0,0.0,2.1491287,1.7616386,0.0,2.4277005,0.0,0.0,4.4750094,2.6930757,0.0,0.0,0.0,5.830722,0.0,0.0,0.0,0.0,0.0,0.0,1.1205559,3.276675,0.52404946,2.8239717,0.0,2.6930757,0.0,2.6453378,0.0,0.0,2.8640544,0.0,0.0,5.4893446,0.0,0.0,0.0,0.0,0.0,4.6736073,0.0,0.0,0.52404946,0.0,0.0,2.1491287,0.0,0.0,0.0,5.4367704,0.0,4.667154,4.6002173,0.0,0.0,0.0,0.0,3.1373746,0.0,4.6409144,0.0,4.7479672,0.0,0.0,0.0,0.0,0.0,4.5505447,4.459193,0.0,0.0,4.120971,0.0,3.793188,5.2420473,3.6782167,3.0434136,3.107025,4.876671,5.9325466,5.2236614,0.52404946,0.0,0.0,0.0,0.0,0.0,3.4216752,5.0498037,0.0,5.146538,0.0,0.0,0.0,2.4277005,3.7616656,0.0,0.0,0.0,4.0515404,0.0,0.0,4.0149293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4656851,0.0,3.7616656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52404946,2.9025922,3.6060505,0.0,5.274314,2.6453378,3.5871649,3.4656851
F1S4_160108_003_B01,4.49749,3.7067807,2.599868,2.5402694,2.2583823,4.539947,2.8080435,0.0,5.126684,3.4460442,5.014252,5.9327636,0.0,0.0,0.0,3.5630438,2.6561134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3366456,0.0,0.0,3.9737663,0.0,0.0,0.57597977,2.8080435,5.769376,0.0,0.0,0.0,0.0,4.306953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1607087,2.709363,2.853957,6.178656,5.4000654,5.064696,0.0,0.0,1.5880841,3.092385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6561134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57597977,4.2077355,1.5880841,0.0,1.5880841,0.0,0.0,2.9802604,3.6476898,0.0,0.0,0.0,5.7040725,0.0,0.0,0.0,0.0,3.6062622,0.939126,1.5880841,3.193196,0.0,5.4070764,3.5407135,0.0,0.0,2.9802604,0.0,0.0,4.3580976,0.0,0.0,6.1374493,0.0,0.0,0.0,0.0,0.0,3.687469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4123096,0.0,2.0806725,4.3778443,0.0,0.0,0.0,0.0,3.3951218,0.0,2.9399061,0.0,4.827039,0.0,0.57597977,0.0,0.0,0.0,0.0,3.3951218,0.0,0.0,4.0579863,4.2419133,3.3414664,5.3156996,1.8644068,3.5630438,3.2847683,4.5146894,7.228987,4.8081446,0.939126,0.0,0.0,0.0,0.0,0.0,0.0,3.1607087,0.0,4.8577566,0.0,0.0,0.0,1.5880841,4.506127,0.0,0.0,0.0,4.4531503,0.0,0.0,3.6271906,0.0,4.4067526,0.0,0.0,0.0,0.0,0.0,3.3951218,0.0,3.092385,0.0,0.0,0.0,0.0,0.0,4.604338,4.2419133,4.49749,2.6561134,2.4092257,0.0,5.650767,2.9802604,4.0167627,3.092385
F1S4_160108_005_F01,0.0,3.3329933,3.0951438,0.8407698,0.0,4.6103606,2.9335928,0.0,2.3874896,0.0,4.6800013,4.883983,0.0,0.0,0.0,0.0,3.7653966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2598207,0.0,0.0,0.0,0.0,4.6168957,0.0,0.0,0.0,0.0,4.667695,0.0,0.0,0.0,0.0,3.9715545,0.0,0.8407698,0.0,0.0,0.0,2.8608792,6.459881,6.2183957,4.969948,0.0,0.0,0.0,1.6002867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880603,0.0,0.0,0.0,0.0,0.0,0.0,0.8407698,0.0,0.5062605,0.0,3.6860116,2.026931,0.0,2.1101925,0.0,0.0,3.8669076,2.7824607,0.0,0.0,0.0,5.190785,0.0,0.0,0.0,0.0,0.5062605,0.0,1.2909672,1.2909672,0.0,0.0,2.3250368,3.2598207,0.0,2.501787,0.0,0.0,3.9074442,0.0,0.0,6.0390944,0.0,0.0,0.0,0.0,0.0,5.0658746,0.0,4.077514,0.0,0.0,0.0,2.4462705,0.0,0.0,0.0,6.010408,0.0,2.026931,4.7451067,0.0,0.0,0.0,0.0,3.7653966,0.0,4.4697957,0.0,4.1934123,0.0,0.0,0.0,0.0,0.0,4.597161,4.163112,0.0,0.0,3.544225,0.0,3.7954662,5.8921227,4.570226,4.121229,2.5543828,1.4575394,5.500678,5.4281254,0.5062605,0.0,0.0,0.0,0.0,0.0,0.0,4.913467,0.0,5.074156,0.0,0.0,0.0,2.7824607,4.043427,0.0,0.0,0.0,4.773354,0.0,0.0,3.9464014,2.60435,4.0996103,0.0,0.0,0.0,0.0,2.8608792,0.0,0.0,4.297262,0.0,0.0,0.0,0.0,0.0,0.0,2.3250368,4.152805,0.5062605,0.0,0.0,4.549538,2.4462705,4.110478,3.2848113
